steps,reward,lenght
109835,9.66801755658365,9
110335,-91.8345101830051,500
110346,9.828603451534086,11
110347,10.0,1
110511,6.772822718823836,164
111011,-148.68793629355065,500
111159,-23.034912214466992,148
111184,6.526738613535381,25
111684,-56.942744720475275,500
112184,-59.24611285664003,500
112216,7.616425346929692,32
112217,10.0,1
112218,10.0,1
112718,-51.473913971929214,500
112736,9.607123211693985,18
113236,-41.30745088582044,500
113736,-86.84791385772655,500
113742,9.899804213662136,6
114242,-182.96454711389455,500
114243,9.985851080607285,1
114743,-22.475339572852764,500
115243,-31.192521691403062,500
115743,-205.0083252202324,500
116243,-38.69828759523344,500
116743,-31.07725496017295,500
117185,-25.689850436727568,442
117685,-138.42247009003103,500
117686,10.0,1
118186,-41.399583356734475,500
118686,-207.76346562575594,500
118694,9.884275369071219,8
119194,-41.14715886477155,500
119694,-42.89504716327771,500
120194,-149.11338680209622,500
120235,9.200744624441517,41
120735,-111.66189074288988,500
121235,-22.71555542082405,500
121735,-36.377011549128,500
122235,-71.09222832929211,500
122735,-123.29340315013711,500
123235,-95.38927555699559,500
123554,-9.990995584774955,319
124054,-48.14067306509542,500
124055,10.0,1
124056,10.0,1
124556,-63.462465554966144,500
125056,-20.639756195488104,500
125556,-78.64512668301697,500
126056,-66.8964222677615,500
126556,-34.14739140922316,500
127056,-44.52199921095377,500
127556,-36.37524572139204,500
128056,-30.324597266148224,500
128556,-77.74733972645724,500
129056,-190.12454195415773,500
129556,-22.524030461369808,500
130056,-204.09365717497448,500
130234,3.3918413617618937,178
130734,-152.2683896178016,500
130802,8.377435302043217,68
130821,9.664935573332857,19
131321,-28.043677228560572,500
131821,-31.371268462033495,500
131822,9.993754688024477,1
132322,-76.63503350079222,500
132822,-60.39768166219584,500
133322,-56.91456083228798,500
133822,-192.24992389293584,500
134322,-31.35327655794621,500
134822,-26.36156381650477,500
135322,-54.947525025552,500
135385,8.955988395382823,63
135478,7.572497649695574,93
135978,-34.61431143062758,500
136478,-88.47375355202836,500
136482,9.944424944069828,4
136982,-142.41600805255692,500
137482,-30.205419480017845,500
137982,-76.70672115610662,500
138482,-32.538618845186654,500
138483,10.0,1
138983,-17.222684849597343,500
139483,-22.26452524429643,500
139983,-32.99136523070878,500
140483,-191.0303889737745,500
140983,-53.32754289458495,500
140984,10.0,1
141484,-64.41566613666997,500
141984,-43.113131341588016,500
142484,-124.84241631411184,500
142984,-168.16007190885168,500
143484,-55.28659288954625,500
143984,-62.88062563805834,500
144484,-33.41992781832501,500
144984,-57.10925746417477,500
145484,-213.62211244601696,500
145984,-65.02778162674915,500
146484,-101.20654151865934,500
146984,-40.860596407147504,500
147484,-31.071446910477746,500
147984,-35.1517341671594,500
148034,8.459915674520476,50
148534,-34.168869304870256,500
149034,-21.322371871944203,500
149534,-40.192470249710006,500
150034,-164.8949072453646,500
