Wall time,Step,Value
1713860039.94054,1852542,10.0
1713860039.940823,1852590,8.043163299560547
1713860039.941131,1852611,6.14995813369751
1713860039.941405,1852617,9.871659278869629
1713860039.941675,1852623,9.96670913696289
1713860039.941941,1852626,9.092508316040039
1713860039.942253,1852629,10.0
1713860039.942521,1852632,10.0
1713860039.942792,1852644,9.873542785644531
1713860039.943069,1852662,-4.949687957763672
1713860039.943382,1852680,9.81458568572998
1713860039.943665,1852710,9.49657917022705
1713860039.943935,1852719,9.761898040771484
1713860039.944199,1852749,8.660333633422852
1713860039.944502,1852752,9.726213455200195
1713860039.944774,1852773,9.908753395080566
1713860039.945058,1852824,8.880107879638672
1713860039.945327,1852830,10.0
1713860039.945641,1852836,10.0
1713860039.945913,1852842,9.319175720214844
1713860039.946197,1852848,10.0
1713860039.946464,1852872,-4.300651550292969
1713860039.946764,1852899,9.868708610534668
1713860039.947041,1852905,10.0
1713860039.947331,1852911,9.992897033691406
1713860039.947606,1852920,7.41261625289917
1713860039.947896,1852923,4.835691928863525
1713860039.948184,1852929,-2.0066025257110596
1713860039.948453,1852944,9.820929527282715
1713860039.948731,1852971,9.681618690490723
1713860039.949026,1852980,9.782916069030762
1713860039.949321,1852992,5.018608093261719
1713860039.949591,1852998,10.0
1713860039.949863,1853004,10.0
1713860039.950159,1853034,9.632458686828613
1713860039.950439,1853034,9.575682640075684
1713860039.950709,1853043,9.774605751037598
1713860039.950989,1853091,9.708793640136719
1713860039.951283,1853094,9.596822738647461
1713860039.951567,1853118,9.861949920654297
1713860039.951836,1853121,4.176669597625732
1713860039.95212,1853124,10.0
1713860039.952428,1853136,9.767094612121582
1713860039.952708,1853139,9.954011917114258
1713860039.952979,1853154,9.83377742767334
1713860039.953282,1853163,9.880804061889648
