steps,reward,lenght
157317,-34.43109555969486,500
157817,-36.17295500964495,500
158317,-21.25637611992307,500
158592,4.635403676977616,275
159092,-33.76904385631912,500
159592,-30.60469125755216,500
160092,-42.68584148250919,500
160167,8.11566390275683,75
160168,9.996308053656454,1
160668,-21.667677583410324,500
160669,10.0,1
161169,-19.483618525160207,500
161669,-25.996331063579497,500
162169,-20.14007167186519,500
162669,-34.56148332573196,500
163169,-23.70887511869576,500
163170,10.0,1
163303,1.9472185173532797,133
163803,-19.843559143583388,500
164303,-26.976020702808444,500
164803,-41.223657598837946,500
165303,-20.163630002856188,500
165803,-35.5374997724082,500
166303,-34.32347577431599,500
166803,-46.382855925422,500
167303,-11.794745129710076,500
167304,9.992621755514241,1
167804,-35.93711134274766,500
167805,10.0,1
168305,-35.86451169199707,500
168306,10.0,1
168806,-36.68106085875258,500
169306,-37.61388954292518,500
169806,-15.751463448779168,500
170306,-16.760562770944933,500
170806,-16.526946682917586,500
171306,-41.859628672156134,500
171806,-39.81183852550976,500
172306,-36.43103475806637,500
172806,-31.522797017023873,500
173306,-20.803915930606006,500
173806,-36.83004116905122,500
174306,-26.637529852625416,500
174806,-13.210907485131335,500
175306,-26.423547124414828,500
175806,-12.938805959944977,500
176306,-32.35839935940103,500
176689,-19.92555224750702,383
177189,-39.53322760380113,500
177689,-38.449279178120946,500
178189,-30.829504916929487,500
178689,-13.451808520256325,500
178691,9.973457219602894,2
179191,-13.924834291962432,500
179518,-8.685446928175624,327
180018,-32.325813258044654,500
180518,-41.91416043698575,500
181018,-46.48149577368878,500
181518,-32.15472277321719,500
182018,-38.95176635693468,500
182518,-17.776443554068372,500
183018,-25.458317609932344,500
183518,-31.936011331173834,500
184018,-12.792066339006212,500
184518,-31.835571931889454,500
185018,-36.72428104405277,500
185518,-42.296422220175714,500
186018,-11.956397427390565,500
186518,-33.94822415052168,500
187018,-79.90867593933528,500
187518,-43.52624449799255,500
188018,-29.74058736350611,500
188518,-29.953658957994985,500
188519,10.0,1
189019,-11.553633961532123,500
189519,-14.725098163161057,500
190019,-36.5297834283747,500
190519,-69.26061576843891,500
191019,-66.0409188006565,500
191059,9.282302179432554,40
191073,9.761173447433832,14
191573,-36.368287778113704,500
191948,0.30941469642987585,375
191949,10.0,1
192449,-15.625681830762264,500
192949,-35.60927203847324,500
193449,-13.420061937223451,500
193949,-41.58470203519339,500
194449,-38.68037010978266,500
194949,-11.468855117439428,500
195449,-11.227450756231667,500
195949,-23.911725700824103,500
196449,-26.897356589300767,500
196949,-31.98925014533767,500
197449,-32.33196861418858,500
197450,10.0,1
197950,-41.03642008341663,500
198450,-27.944105076132576,500
198950,-40.661342262912136,500
199450,-21.805763726565655,500
199950,-13.276307501336543,500
200111,6.642454633584351,161
200207,8.029189333233141,96
200707,-15.140392259375917,500
201207,-29.948000236898306,500
201707,-56.127186834664464,500
202207,-27.462575709803435,500
202707,-40.42823368989834,500
203207,-31.896893170794367,500
203702,-0.20587113776813482,495
